Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal
306,3.06051E+14,27,133,3,29,17,172,0,0,0,5,151,1,1,35,0,0,0,0,3,38,0,0,0,0,1,0,4,4,0,0,0,0,0,28,5,166,6,349,0,1,0,1,0,54,22,4,11,0,0,3,0,2,0,6,7,0,1597,3,32,13,6,2,0,3,2,0
306,3.06031E+14,27,79,1,41,23,227,2,3,0,5,93,0,0,0,0,0,0,0,5,61,0,0,0,0,2,1,3,3,0,0,0,0,0,24,8,325,5,307,1,0,0,1,0,31,32,5,18,3,11,3,1,0,0,5,7,1,1819,6,62,18,5,0,0,6,3,1
306,7.96031E+14,26,63,1,35,25,323,3,2,0,4,88,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,4,151,5,318,2,0,0,1,0,54,10,1,2,0,0,0,0,4,0,5,11,1,1575,4,27,11,4,3,3,4,3,0
306,3.06054E+14,24,48,0,52,32,298,2,1,0,4,66,0,0,0,0,0,0,0,2,9,0,0,0,0,3,2,2,2,0,0,0,0,0,20,6,236,5,273,0,0,0,1,0,38,40,2,4,0,0,0,3,4,0,4,15,1,1712,3,39,18,8,1,1,2,1,1
306,5.59031E+14,36,196,1,39,23,267,2,2,0,7,174,0,1,17,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,21,3,107,4,239,0,0,0,4,2,39,32,5,26,4,22,0,0,2,0,8,15,0,1809,4,20,14,7,2,1,4,2,0
311,4.93031E+14,40,204,2,31,17,238,2,0,0,4,120,0,3,18,0,0,0,0,1,0,0,0,0,0,3,2,4,4,0,0,0,0,0,34,4,197,7,427,0,0,0,2,2,42,34,8,31,4,22,2,3,4,0,11,13,2,1602,1,10,12,6,0,0,3,2,1
311,3.12031E+14,34,190,0,31,13,113,0,5,0,5,99,0,2,3,0,0,0,0,2,41,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,162,1,69,0,0,1,2,1,39,34,3,14,1,11,2,0,2,0,10,5,0,1588,9,79,15,5,0,0,0,0,0
311,3.11033E+14,42,234,3,28,16,170,1,1,0,3,48,0,4,-7,0,0,0,0,1,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,7,324,7,439,0,0,0,5,3,43,30,10,32,2,14,1,1,2,0,7,9,0,1735,8,85,16,6,0,0,7,4,2
311,7.25031E+14,43,201,2,20,11,175,2,0,0,3,52,0,3,50,0,0,0,0,1,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,5,239,6,404,1,0,0,1,0,52,22,4,9,1,5,0,1,6,0,10,8,0,1523,2,30,11,3,0,0,2,2,0
311,3.27031E+14,41,207,1,27,13,164,2,0,0,5,127,0,0,0,0,0,0,0,1,-2,0,0,0,0,1,1,3,2,0,0,0,0,0,23,5,216,4,252,0,0,1,2,2,45,26,4,16,1,11,4,1,0,0,9,10,1,1587,5,65,15,6,1,1,2,1,1
311,3.11033E+14,43,219,3,41,25,293,2,0,1,7,138,0,1,12,0,0,0,0,1,2,0,0,0,0,1,1,3,1,2,1,0,0,0,36,3,125,7,428,0,0,0,0,0,44,36,2,4,0,0,0,1,4,0,14,11,1,1812,1,6,16,8,4,2,7,5,1
311,5.10311E+13,46,240,2,36,25,214,1,1,0,3,47,0,3,7,0,0,0,0,3,27,0,0,0,0,4,1,3,3,0,0,0,0,0,24,2,85,5,297,0,0,0,1,0,34,38,5,16,1,5,5,2,1,1,13,13,1,2164,10,79,18,12,0,0,5,3,0
311,3.11046E+14,48,137,0,19,9,102,1,0,0,2,35,0,2,8,0,0,0,0,3,27,0,0,0,0,2,1,1,0,0,0,0,0,0,9,9,360,3,194,0,0,0,1,0,34,28,5,12,1,4,0,5,4,0,7,4,0,2020,8,72,18,5,1,1,0,0,0
311,3.1107E+14,34,169,1,27,18,155,0,2,0,5,113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,2,61,3,187,1,0,0,2,0,32,63,2,12,1,7,0,2,2,0,10,9,0,1656,3,28,12,5,3,2,4,1,1
311,5.21031E+14,26,54,0,28,14,188,1,3,1,3,113,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,6,195,2,135,0,0,0,0,0,47,50,3,8,0,0,1,0,0,0,4,9,0,1222,3,35,14,6,0,0,0,0,0
311,1.57031E+14,46,194,0,26,12,116,2,1,0,1,15,0,4,9,0,0,0,0,1,16,0,0,0,0,1,1,2,2,0,0,0,0,0,17,9,315,3,174,0,0,0,1,1,48,22,8,17,2,7,4,2,6,0,8,7,4,1839,7,64,17,7,0,0,3,2,1
311,3.11043E+14,28,77,1,41,29,259,2,2,0,7,121,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,213,5,338,0,0,0,0,0,48,38,4,15,0,0,0,2,5,0,8,11,1,1445,6,39,13,4,2,1,3,2,1
311,4.28031E+14,44,212,1,26,19,216,1,2,0,4,87,0,3,34,0,1,9,0,1,22,0,0,0,0,0,0,2,2,0,0,0,0,0,14,5,209,3,200,0,0,0,2,2,49,5,6,17,2,10,0,0,4,0,11,11,0,1869,8,56,14,6,1,0,1,1,0
312,5.04031E+14,31,87,1,34,22,242,1,0,0,4,71,0,2,1,0,0,0,0,0,0,0,2,-9,0,2,1,2,2,0,0,0,0,0,17,5,214,4,243,1,0,0,2,2,32,52,5,14,2,7,4,1,7,2,9,10,0,1679,2,15,12,3,2,0,2,2,0
312,3.12031E+14,35,191,1,37,20,235,4,2,0,1,20,0,1,2,0,0,0,0,5,80,0,0,0,0,0,0,5,5,0,0,0,0,0,35,4,156,6,392,1,0,0,1,0,45,22,3,9,0,0,1,2,8,0,11,11,2,2012,6,45,13,8,0,0,6,5,0
312,2.90312E+13,42,133,3,32,20,205,0,1,0,3,46,0,2,24,0,0,0,0,1,41,0,0,0,0,2,2,3,3,0,0,0,0,0,27,5,255,6,392,0,0,0,0,0,19,40,5,27,2,16,4,1,5,0,7,10,2,2276,5,35,19,10,1,0,4,3,1
312,3.12054E+14,37,163,1,26,11,135,0,2,0,4,94,0,1,53,1,0,0,0,3,40,0,0,0,0,3,2,1,1,1,0,0,0,1,21,5,178,5,277,0,0,0,0,0,24,50,6,14,2,7,0,2,4,1,10,6,1,1877,4,35,14,4,0,0,2,1,1
312,3.00312E+13,33,124,0,27,18,296,3,2,0,3,61,0,3,4,0,0,0,0,1,13,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,152,5,300,0,0,0,0,0,33,35,6,20,2,12,4,2,6,0,6,11,1,1899,4,35,14,6,0,0,2,0,1
312,4.18031E+14,34,83,1,38,20,284,2,1,0,4,91,0,5,50,0,0,0,0,2,16,0,0,0,0,4,3,3,3,0,0,0,0,0,30,6,238,7,410,0,0,0,0,0,33,55,3,5,0,0,3,1,6,0,6,11,0,1935,5,45,18,8,1,0,3,1,1
312,3.1208E+14,39,65,1,23,17,218,1,0,0,3,71,0,1,10,0,0,0,0,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,3,150,5,322,0,0,0,1,1,37,28,7,25,4,20,0,0,4,0,5,9,2,2026,3,15,15,6,2,0,3,1,1
312,3.12042E+14,39,138,0,27,11,138,1,0,0,4,84,0,3,34,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,15,6,268,4,237,0,0,0,0,0,29,36,6,30,4,27,0,2,5,0,7,6,5,1922,6,38,15,5,1,1,4,1,3
312,3.06031E+14,37,143,3,26,13,337,2,5,0,4,81,0,4,8,0,0,0,0,3,90,1,0,0,0,1,0,6,6,0,0,0,0,0,42,2,55,7,420,2,0,0,2,1,30,47,6,17,1,5,3,1,8,0,9,10,2,1781,5,40,13,7,0,0,2,2,0
312,5.09031E+14,27,65,0,36,13,216,1,2,0,4,82,0,4,16,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,10,5,235,3,186,0,0,0,2,2,40,52,6,27,3,22,1,0,3,0,4,9,1,1540,4,40,14,4,2,1,1,0,1
312,3.12052E+14,24,67,0,33,20,233,2,3,0,3,154,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,3,112,5,327,0,1,0,0,0,51,28,7,26,2,15,0,0,0,0,6,8,2,1568,6,51,10,3,1,0,4,2,1
312,4.28031E+14,36,54,1,24,11,117,0,1,0,0,0,0,3,11,0,0,0,0,1,14,0,0,0,0,2,2,1,0,0,0,0,0,0,12,9,339,4,234,1,0,0,1,1,22,62,8,37,5,28,2,2,9,0,4,7,1,1703,3,28,13,1,0,0,2,1,1
312,3.12026E+14,40,172,1,29,17,231,2,1,0,3,63,0,1,12,0,0,0,0,1,13,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,144,5,277,0,0,0,2,1,39,16,5,30,3,18,0,0,0,0,10,9,2,1943,4,25,13,5,2,0,3,1,1
327,4.00033E+14,48,225,1,27,14,182,2,1,0,3,46,0,5,53,0,0,0,0,2,0,0,1,0,0,1,0,3,3,0,0,0,0,0,21,7,224,4,230,0,0,0,3,2,25,30,2,12,1,9,0,0,7,2,12,8,4,2230,8,71,17,8,0,0,2,2,0
327,3.27067E+14,46,196,1,30,14,181,1,1,0,4,76,0,2,18,0,0,0,0,1,7,0,0,0,0,2,0,2,1,0,0,0,0,1,15,6,240,3,187,1,0,0,2,1,35,16,1,1,0,0,0,1,3,0,9,6,1,2191,8,64,16,3,4,3,4,2,0
327,3.27011E+14,37,69,1,35,21,199,0,2,0,4,135,0,1,11,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,9,5,202,3,185,0,0,0,2,0,46,10,6,7,0,0,0,1,4,0,10,7,2,2043,4,50,14,3,3,1,2,1,1
327,6.92033E+14,60,296,5,11,10,152,0,0,0,2,183,2,5,81,0,0,0,0,1,0,0,0,0,0,1,0,7,7,0,0,0,0,0,49,0,0,8,488,1,1,0,1,0,29,20,8,47,3,33,0,0,1,0,19,4,1,2168,10,96,10,5,4,3,7,5,0
327,3.27031E+14,42,154,1,23,16,206,2,1,0,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,201,5,321,0,0,0,2,1,38,38,2,6,0,0,1,2,4,1,8,4,3,2013,6,52,16,8,1,1,3,2,0
327,3.2707E+14,28,116,1,24,16,168,0,0,0,11,184,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,2,2,0,0,0,0,0,14,7,275,3,175,1,0,0,4,2,52,6,6,21,2,9,1,0,3,0,4,5,1,1695,9,78,12,3,1,0,2,1,0
327,6.97033E+14,52,232,6,19,15,192,1,0,0,2,129,1,5,53,0,0,0,0,3,34,0,0,0,0,2,2,8,8,0,0,0,0,0,62,5,200,11,670,1,0,0,2,0,38,22,12,63,6,53,0,1,7,0,14,8,2,2228,7,54,13,4,2,1,8,7,1
327,1.57033E+14,42,204,2,18,9,80,0,0,0,2,71,0,3,10,0,0,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,7,234,5,343,1,0,0,1,1,43,10,5,38,4,32,0,1,6,0,8,4,2,2057,9,69,11,2,0,0,5,2,2
327,3.27052E+14,29,149,3,31,20,215,0,1,1,7,203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,30,3,131,6,391,0,1,0,0,0,43,32,2,9,0,0,0,0,3,0,8,11,1,1890,8,42,14,7,3,2,5,3,1
327,3.28033E+14,43,266,1,16,7,66,1,0,0,1,19,0,1,9,0,0,0,0,1,31,0,0,0,0,2,1,2,2,0,0,0,0,0,17,4,167,4,210,0,1,0,1,0,40,18,5,26,2,17,0,2,4,0,12,3,1,1810,5,55,11,3,2,1,2,1,0
327,4.34033E+14,43,112,0,31,21,239,0,1,0,7,137,0,1,-2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,1,49,5,328,1,0,0,2,2,22,28,3,6,0,0,0,0,3,0,6,13,2,2299,3,23,16,7,2,1,5,0,3
327,3.27046E+14,34,140,0,33,12,153,0,1,0,3,50,0,2,27,0,0,0,0,1,42,0,0,0,0,3,1,0,0,0,0,0,0,0,3,5,197,2,135,0,0,0,3,1,38,38,10,43,2,24,0,0,2,0,9,7,3,1710,7,69,14,3,2,1,2,0,0
328,5.02033E+14,47,328,5,22,15,219,2,0,0,2,34,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,49,2,58,8,545,2,0,0,0,0,32,38,7,33,3,22,1,1,1,0,17,8,0,1886,5,68,12,8,2,2,6,6,0
328,3.2807E+14,42,255,3,43,27,321,1,1,0,2,16,0,6,69,0,0,0,0,1,4,0,0,0,0,4,2,4,4,0,0,0,0,0,34,2,75,7,473,0,0,0,2,1,27,32,9,42,6,39,6,0,3,0,11,12,3,2081,6,48,18,9,0,0,7,4,2
328,1.93033E+14,31,152,2,41,28,338,3,0,0,3,74,0,4,43,0,0,0,0,2,48,1,0,0,0,1,1,6,5,0,0,0,0,0,44,5,199,8,496,1,0,0,0,0,48,30,11,49,5,41,8,1,2,0,8,14,1,1724,5,40,15,7,2,1,6,5,1
328,6.64033E+14,45,102,2,42,30,331,3,1,0,5,155,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,5,199,6,400,1,0,0,2,1,36,36,4,14,1,10,8,1,5,0,11,18,3,2181,10,62,15,7,2,2,4,4,0
328,3.11033E+14,31,109,2,49,37,442,4,1,0,7,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,41,4,137,7,412,0,0,0,2,0,49,38,4,7,1,2,6,0,3,0,7,26,1,1788,3,15,9,4,1,1,4,4,0
328,3.28016E+14,22,-8,1,54,32,431,2,1,0,2,41,0,2,0,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,0,0,0,0,30,4,177,7,484,1,0,0,3,1,60,19,6,43,3,30,1,2,3,0,3,18,2,1699,7,55,17,5,2,1,6,2,2
328,5.22033E+14,31,81,1,42,22,224,0,3,0,4,91,0,1,6,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,8,311,3,164,1,0,0,0,0,39,32,7,22,0,0,1,1,4,0,10,7,1,1998,8,84,17,7,0,0,2,1,0
328,3.2807E+14,33,71,1,37,21,187,1,0,0,5,76,0,4,2,0,2,8,1,1,38,0,0,0,0,1,0,3,3,0,0,0,0,0,21,8,383,4,239,2,0,0,5,4,52,4,10,57,5,46,1,2,7,0,8,9,2,1892,4,24,14,3,1,0,2,2,0
328,3.28033E+14,23,60,0,41,27,241,1,1,0,3,98,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,10,2,90,3,149,0,0,0,3,2,32,26,4,13,1,7,0,0,2,0,4,14,1,1790,6,43,14,6,2,2,3,1,0
328,4.63033E+14,29,99,1,41,19,236,1,0,0,6,105,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,6,269,3,173,0,0,0,1,1,38,36,5,16,1,8,5,1,4,0,8,11,2,1711,4,50,16,6,2,2,2,1,1
328,3.2807E+14,26,47,1,39,25,256,0,1,0,10,273,1,1,32,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,20,5,195,4,243,0,0,1,0,0,70,2,7,17,3,11,2,2,1,0,5,11,0,1645,4,30,13,5,1,0,3,1,2
328,4.34033E+14,19,49,1,55,37,498,4,1,1,7,117,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,1,0,0,0,39,3,123,8,515,0,0,0,2,2,36,52,4,15,1,9,8,1,3,0,4,17,4,1793,10,67,15,9,0,0,5,4,1
331,1.49033E+14,40,143,2,35,21,201,0,2,0,2,33,0,5,77,0,0,0,0,1,16,0,0,0,0,1,0,2,2,0,0,0,0,2,18,8,318,3,175,0,1,0,1,0,43,20,8,20,1,4,3,2,3,0,10,8,0,1936,8,80,13,1,2,1,3,2,0
331,3.31007E+14,29,60,0,37,21,119,1,2,0,6,104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,10,386,2,117,0,0,0,1,1,46,12,9,29,2,13,0,0,4,0,7,5,1,1801,6,44,16,4,1,1,1,1,0
331,3.11033E+14,32,47,0,32,21,255,2,1,0,7,123,0,4,7,0,2,18,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,9,334,3,150,0,0,0,5,4,38,44,4,7,0,0,1,4,1,0,4,10,1,1865,8,69,12,1,0,0,3,1,0
331,4.14033E+14,41,173,1,11,5,77,1,0,0,5,157,1,1,33,0,0,0,0,2,11,0,0,0,0,3,3,3,2,0,0,0,0,0,29,5,179,7,412,0,1,0,1,0,55,29,7,19,3,12,3,4,7,1,10,2,1,1459,4,25,11,2,1,0,2,0,2
331,3.31005E+14,25,165,1,46,25,259,1,2,0,7,168,0,2,26,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,15,4,186,3,168,1,1,0,3,1,47,32,12,44,2,14,1,1,3,0,8,11,1,1761,11,96,15,4,5,2,4,0,0
331,7.10331E+13,31,202,3,21,10,141,1,0,0,5,112,0,1,7,0,0,0,0,1,17,0,1,85,1,1,0,5,5,0,0,0,0,0,35,7,305,6,308,0,0,0,1,1,57,32,8,42,4,31,2,0,5,1,7,3,1,1330,3,47,12,3,1,1,3,3,0
331,3.3102E+14,41,152,1,25,11,195,3,2,0,3,64,0,1,22,0,0,0,0,1,11,0,0,0,0,0,0,4,4,0,0,0,0,0,28,5,208,5,268,0,0,0,0,0,41,42,6,29,2,15,6,2,3,0,10,8,3,1736,8,70,12,5,1,1,4,2,0
331,3.31052E+14,38,99,0,38,23,273,2,1,0,2,31,0,2,48,0,0,0,0,3,13,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,243,5,220,0,0,0,2,2,30,42,15,68,7,37,0,1,6,0,8,11,2,2072,9,68,16,6,2,1,5,2,2
331,7.74033E+14,32,104,1,34,24,373,2,2,0,2,26,0,2,9,0,0,0,0,1,5,0,0,0,0,2,2,2,2,1,0,0,0,0,26,1,80,6,331,0,1,0,1,1,41,24,6,33,4,31,2,1,6,0,10,12,0,1768,4,40,14,10,0,0,5,2,1
331,3.31001E+14,21,38,0,59,30,377,2,2,0,2,25,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,6,222,4,197,1,1,0,0,0,48,14,7,13,0,0,0,0,9,0,2,18,2,1642,3,25,18,6,3,0,4,2,2
331,3.31069E+14,30,64,0,41,21,256,1,2,0,8,135,0,1,12,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,5,193,4,227,0,0,0,3,1,39,10,6,16,1,4,0,0,1,1,5,14,0,1860,5,36,15,5,0,0,4,1,1
331,8.60331E+13,33,128,0,14,5,31,0,0,0,4,140,0,3,-1,0,1,9,0,2,3,0,0,0,0,2,2,0,0,0,0,0,0,0,6,10,431,3,158,0,0,0,2,1,50,30,12,43,2,22,0,3,8,0,7,1,0,1578,9,80,12,1,0,0,2,0,2
334,3.34041E+14,49,245,3,31,20,243,2,0,0,0,0,0,4,38,0,0,0,0,2,67,1,0,0,0,1,0,6,6,0,0,0,0,0,42,4,178,7,428,0,0,0,2,0,20,40,3,16,2,13,3,0,11,0,16,10,3,2185,3,20,18,11,1,0,4,3,0
334,3.67033E+14,33,168,2,28,20,178,1,1,0,6,254,1,1,0,0,0,0,0,1,17,0,0,0,0,1,1,4,4,0,0,0,0,0,31,3,103,6,416,1,0,0,2,2,38,38,9,36,2,19,1,0,5,0,8,10,0,1648,8,95,11,6,1,1,5,3,1
334,2.35033E+14,32,86,0,31,14,93,1,2,0,7,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,9,322,2,135,0,0,0,0,0,49,20,4,8,2,6,1,0,3,0,6,5,0,1677,9,69,16,3,2,1,1,1,0
334,8.03342E+12,38,133,1,32,17,168,1,3,0,5,126,0,4,58,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,20,3,116,5,320,0,0,0,1,1,44,32,4,10,1,2,0,0,3,0,10,9,1,1590,7,78,13,4,2,2,1,1,0
334,3.34065E+14,47,205,2,22,11,155,1,0,0,5,105,0,2,19,0,1,13,0,1,9,0,0,0,0,2,2,2,2,1,0,0,0,0,26,6,207,6,384,1,0,0,0,0,42,12,5,30,3,28,1,1,3,0,11,5,1,1843,7,46,19,8,3,2,6,3,2
334,3.34004E+14,49,282,3,22,9,75,0,0,0,3,46,0,2,2,0,0,0,0,1,0,0,0,0,0,2,0,3,3,0,0,0,0,0,21,6,246,4,229,1,0,0,1,0,45,26,3,4,0,0,2,0,8,0,15,5,1,1955,0,0,14,3,2,2,4,3,0
334,4.98033E+14,32,185,2,23,13,145,1,2,0,3,7,0,2,84,1,0,0,0,3,76,1,0,0,0,0,0,5,4,0,0,0,0,1,36,4,171,6,348,0,1,0,3,1,44,28,7,19,1,6,1,0,9,1,9,8,1,1518,3,25,11,4,2,2,2,2,0
334,4.30033E+14,48,189,3,19,11,119,0,1,0,6,163,0,2,61,0,0,0,0,2,8,0,0,0,0,1,1,3,3,0,0,0,0,0,24,4,170,4,256,0,0,0,2,2,31,44,4,5,0,0,0,1,0,0,11,7,1,1855,2,20,14,6,3,2,6,3,1
334,2.02033E+14,44,234,3,35,23,210,2,0,0,3,71,0,1,5,0,0,0,0,2,6,0,0,0,0,2,1,5,4,0,0,0,0,0,37,2,76,7,457,3,1,0,1,0,27,24,6,10,1,5,2,0,4,1,12,13,2,2021,3,20,17,9,3,2,7,4,1
334,3.34074E+14,58,308,3,15,7,91,0,2,0,3,78,0,4,14,0,0,0,0,1,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,226,5,339,3,0,0,0,0,35,24,6,29,2,11,2,1,2,0,17,4,1,2088,4,30,16,6,0,0,3,2,1
334,3.34026E+14,41,123,2,17,9,137,3,0,0,6,150,0,3,41,0,0,0,0,2,19,0,0,0,0,0,0,4,4,1,0,0,0,0,34,8,329,6,405,0,1,0,0,0,37,42,5,9,0,0,0,3,7,0,7,6,2,1607,3,20,12,4,0,0,3,3,0
334,6.94033E+14,38,161,2,25,11,100,0,0,0,5,97,0,1,18,0,0,0,0,1,56,1,0,0,0,2,1,3,3,0,0,0,0,0,24,7,296,5,282,1,1,0,3,2,42,34,4,17,1,6,1,1,1,0,10,3,0,1643,6,64,16,5,1,1,3,2,1
334,3.34015E+14,42,167,0,26,15,110,1,0,0,4,76,0,1,-2,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,4,117,4,267,2,0,0,1,1,30,10,4,8,0,0,0,1,1,0,11,4,4,2066,3,15,16,6,3,2,1,1,0
365,3.65076E+14,29,149,0,19,11,172,3,0,0,4,23,0,1,9,0,0,0,0,1,29,1,0,0,0,1,1,4,4,0,0,0,0,0,31,4,128,6,392,0,0,0,1,1,63,6,8,28,1,10,0,1,6,0,8,7,2,1388,3,35,10,5,0,0,3,1,1
365,7.36037E+14,42,178,2,30,21,148,0,0,0,2,35,0,5,40,0,0,0,0,1,0,0,0,0,0,3,3,2,2,0,0,0,0,0,23,4,160,7,427,0,0,0,2,1,34,38,5,25,3,23,2,1,5,0,13,6,3,2183,5,28,17,9,1,0,5,2,3
365,6.71037E+14,36,164,1,26,17,166,3,1,0,2,25,0,3,15,0,0,0,0,2,62,0,0,0,0,1,1,4,4,0,0,0,0,0,31,3,132,5,326,0,0,0,1,0,26,54,3,7,0,0,2,1,7,0,9,12,2,1919,5,50,12,7,1,0,4,4,0
365,3.65043E+14,31,30,0,28,15,233,2,0,0,4,105,0,3,98,1,0,0,0,3,36,1,0,0,0,2,1,4,3,0,0,0,0,0,30,7,301,7,413,0,0,0,2,0,52,26,5,11,0,0,2,1,7,0,3,9,0,1558,8,65,13,2,2,0,3,1,1
365,3.65026E+14,45,156,2,27,18,212,0,1,1,2,89,0,3,44,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,1,0,0,0,20,4,151,5,307,1,0,0,2,0,36,14,4,14,0,0,0,0,3,0,7,11,1,1990,4,40,14,5,1,0,4,1,1
365,2.35037E+14,30,66,0,17,11,96,0,1,0,3,59,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,4,149,2,140,1,0,0,1,0,25,64,2,5,0,0,2,0,2,0,5,5,2,1410,9,64,9,1,3,1,1,0,1
365,3.70365E+13,32,122,2,34,22,254,2,0,0,3,29,0,0,0,0,0,0,0,1,7,0,0,0,0,3,1,4,4,0,0,0,0,0,31,4,141,6,347,0,1,0,1,1,29,50,10,52,4,31,1,2,4,0,5,14,3,1871,9,49,15,6,1,1,5,3,1
365,7.18037E+14,41,267,4,20,13,188,2,1,0,1,7,0,4,123,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,3,92,7,431,0,0,0,1,0,25,56,10,35,2,13,3,0,2,1,15,10,0,1690,2,20,10,7,0,0,5,5,0
365,3.65001E+14,29,95,1,27,14,158,1,1,0,5,106,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,15,8,373,3,187,0,0,0,0,0,37,42,2,3,1,2,2,0,5,0,7,6,0,1628,8,43,14,5,1,0,2,2,0
365,3.66037E+14,30,141,2,22,7,105,1,0,0,3,21,0,3,28,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,5,205,5,321,0,0,0,2,0,35,68,10,40,5,30,2,1,7,0,8,4,3,1420,9,70,9,2,1,0,3,2,1
365,3.65043E+14,27,40,0,37,19,250,2,1,0,6,168,0,0,0,0,0,0,0,0,0,0,1,73,1,1,1,2,2,1,0,0,0,0,23,6,227,4,202,0,1,1,1,0,43,34,8,25,0,0,1,1,2,1,8,10,1,1584,5,25,13,5,1,1,1,1,0
365,3.10365E+13,38,147,0,25,17,179,2,1,0,6,98,0,3,109,1,0,0,0,1,9,0,0,0,0,4,4,3,3,0,0,0,0,0,33,4,162,7,419,1,0,0,1,1,28,54,7,29,3,24,4,0,5,0,8,10,0,1767,9,80,12,4,0,0,3,2,1
365,5.39037E+14,25,41,1,24,13,202,1,1,0,6,135,0,2,43,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,17,7,231,4,235,0,0,0,2,2,53,18,7,21,1,11,1,2,6,1,4,5,0,1299,10,64,12,3,0,0,2,1,1
366,3.66004E+14,37,96,0,33,18,149,1,1,0,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,230,4,228,0,0,0,3,1,45,36,3,8,0,0,2,2,2,0,6,8,5,1883,3,30,14,5,1,1,2,1,1
